"attack_id","name","is_subtechnique","kill_chain_phases","platforms","data_sources","stix_id","ontology_completeness"
"T1136","Create Account","false","persistence","Windows|IaaS|Linux|macOS|Network Devices|Containers|SaaS|Office Suite|Identity Provider|ESXi","","attack-pattern--e01be9c5-e763-4caf-aeb7-000b416aef67","stix_bundle_loaded"
"T1547.013","XDG Autostart Entries","true","persistence|privilege-escalation","Linux","","attack-pattern--e0232cb0-ded5-4c2e-9dc7-2893142a5c11","stix_bundle_loaded"
"T1584.004","Server","true","resource-development","PRE","","attack-pattern--e196b5c5-8118-4a1c-ab8a-936586ce3db5","stix_bundle_loaded"
"T1672","Email Spoofing","false","stealth","Office Suite|Windows|macOS|Linux","","attack-pattern--e1c2db92-7ae3-4e6a-90b4-157c1c1565cb","stix_bundle_loaded"
"T1526","Cloud Service Discovery","false","discovery","IaaS|Identity Provider|Office Suite|SaaS","","attack-pattern--e24fcba8-2557-4442-a139-1ee2f2e784db","stix_bundle_loaded"
"T1204.004","Malicious Copy and Paste","true","execution","Linux|macOS|Windows","","attack-pattern--e261a979-f354-41a8-963e-6cadac27c4bf","stix_bundle_loaded"
"T1151","Space after Filename","false","stealth|execution","Linux|macOS","","attack-pattern--e2907cea-4b43-4ed7-a570-0fdf0fbeea00","stix_bundle_loaded"
"T1018","Remote System Discovery","false","discovery","ESXi|Linux|macOS|Network Devices|Windows","","attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735","stix_bundle_loaded"
"T1046","Network Service Discovery","false","discovery","Containers|IaaS|Linux|macOS|Network Devices|Windows","","attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88","stix_bundle_loaded"
"T1590.001","Domain Properties","true","reconnaissance","PRE","","attack-pattern--e3b168bd-fcd7-439e-9382-2e6c2f63514d","stix_bundle_loaded"
"T1518","Software Discovery","false","discovery","ESXi|IaaS|Linux|macOS|Windows","","attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58","stix_bundle_loaded"
"T1538","Cloud Service Dashboard","false","discovery","IaaS|SaaS|Office Suite|Identity Provider","","attack-pattern--e49920b0-6c54-40c1-9571-73723653205f","stix_bundle_loaded"
"T1055.005","Thread Local Storage","true","stealth|privilege-escalation","Windows","","attack-pattern--e49ee9d2-0d98-44ef-85e5-5d3100065744","stix_bundle_loaded"
"T1622","Debugger Evasion","false","stealth|discovery","Linux|macOS|Windows","","attack-pattern--e4dc8c01-417f-458d-9ee0-bb0617c1b391","stix_bundle_loaded"
"T1036.006","Space after Filename","true","stealth","Linux|macOS","","attack-pattern--e51137a5-1cdc-499e-911a-abaedaa5ac86","stix_bundle_loaded"
"T1547.007","Re-opened Applications","true","persistence|privilege-escalation","macOS","","attack-pattern--e5cc9e7a-e61a-46a1-b869-55fb6eab058e","stix_bundle_loaded"
"T1608.006","SEO Poisoning","true","resource-development","PRE","","attack-pattern--e5d550f3-2202-4634-85f2-4a200a1d49b3","stix_bundle_loaded"
"T1550.002","Pass the Hash","true","lateral-movement","Windows","","attack-pattern--e624264c-033a-424d-9fd7-fc9c3bbdb03e","stix_bundle_loaded"
"T1052","Exfiltration Over Physical Medium","false","exfiltration","Linux|macOS|Windows","","attack-pattern--e6415f09-df0e-48de-9aba-928c902b7549","stix_bundle_loaded"
"T1574.002","DLL Side-Loading","true","stealth|execution","Windows","","attack-pattern--e64c62cf-9cd7-4a14-94ec-cdaac43ab44b","stix_bundle_loaded"
"T1105","Ingress Tool Transfer","false","command-and-control","ESXi|Linux|macOS|Network Devices|Windows","","attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add","stix_bundle_loaded"
"T1216.002","SyncAppvPublishingServer","true","stealth","Windows","","attack-pattern--e6f19759-dde3-47fc-99cc-d9f5fa4ade60","stix_bundle_loaded"
"T1098.002","Additional Email Delegate Permissions","true","persistence|privilege-escalation","Windows|Office Suite","","attack-pattern--e74de37c-a829-446c-937d-56a44f0e9306","stix_bundle_loaded"
"T1588.003","Code Signing Certificates","true","resource-development","PRE","","attack-pattern--e7cbc1de-1f79-48ee-abfd-da1241c65a15","stix_bundle_loaded"
"T1126","Network Share Connection Removal","false","stealth","Windows","","attack-pattern--e7eab98d-ae11-4491-bd28-a53ba875865a","stix_bundle_loaded"
"T1648","Serverless Execution","false","execution","SaaS|IaaS|Office Suite","","attack-pattern--e848506b-8484-4410-8017-3d235a52f5b3","stix_bundle_loaded"
"T1548.006","TCC Manipulation","true","privilege-escalation","macOS","","attack-pattern--e8a0a025-3601-4755-abfb-8d08283329fb","stix_bundle_loaded"
"T1084","Windows Management Instrumentation Event Subscription","false","persistence","Windows","","attack-pattern--e906ae4d-1d3a-4675-be23-22f7311c0da4","stix_bundle_loaded"
"T1160","Launch Daemon","false","persistence|privilege-escalation","macOS","","attack-pattern--e99ec083-abdd-48de-ad87-4dbf6f8ba2a4","stix_bundle_loaded"
"T1027.018","Invisible Unicode","true","stealth","Linux|macOS|Windows","","attack-pattern--e9b75bb0-b5ec-42c8-b728-f4f424d9c39e","stix_bundle_loaded"
"T1055.008","Ptrace System Calls","true","stealth|privilege-escalation","Linux","","attack-pattern--ea016b56-ae0e-47fe-967a-cc0ad51af67f","stix_bundle_loaded"
"T1653","Power Settings","false","persistence","Windows|Linux|macOS|Network Devices","","attack-pattern--ea071aa0-8f17-416f-ab0d-2bab7e79003d","stix_bundle_loaded"
"T1027.007","Dynamic API Resolution","true","stealth","Windows","","attack-pattern--ea4c2f9c-9df1-477c-8c42-6da1118f2ac4","stix_bundle_loaded"
"T1021.001","Remote Desktop Protocol","true","lateral-movement","Windows","","attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf","stix_bundle_loaded"
"T1037.001","Logon Script (Windows)","true","persistence|privilege-escalation","Windows","","attack-pattern--eb125d40-0b2d-41ac-a71a-3229241c2cd3","stix_bundle_loaded"
"T1055.015","ListPlanting","true","stealth|privilege-escalation","Windows","","attack-pattern--eb2cb5cb-ae87-4de0-8c35-da2a17aafb99","stix_bundle_loaded"
"T1665","Hide Infrastructure","false","command-and-control","ESXi|Linux|macOS|Network Devices|Windows","","attack-pattern--eb897572-8979-4242-a089-56f294f4c91d","stix_bundle_loaded"
"T1484","Domain or Tenant Policy Modification","false","defense-impairment|privilege-escalation","Windows|Identity Provider","","attack-pattern--ebb42bbe-62d7-47d7-a55f-3b08b61d792d","stix_bundle_loaded"
"T1220","XSL Script Processing","false","stealth","Windows","","attack-pattern--ebbe170d-aa74-4946-8511-9921243415a3","stix_bundle_loaded"
"T1596.005","Scan Databases","true","reconnaissance","PRE","","attack-pattern--ec4be82f-940c-4dcb-87fe-2bbdd17c692f","stix_bundle_loaded"
"T1564.001","Hidden Files and Directories","true","stealth","Linux|macOS|Windows","","attack-pattern--ec8fc7e2-b356-455c-8db5-2e37be158e7d","stix_bundle_loaded"
"T1578.001","Create Snapshot","true","defense-impairment","IaaS","","attack-pattern--ed2e45f9-d338-4eb2-8ce5-3a2e03323bc1","stix_bundle_loaded"
"T1591.001","Determine Physical Locations","true","reconnaissance","PRE","","attack-pattern--ed730f20-0e44-48b9-85f8-0e2adeb76867","stix_bundle_loaded"
"T1137.002","Office Test","true","persistence","Windows|Office Suite","","attack-pattern--ed7efd4d-ce28-4a19-a8e6-c58011eb2c7a","stix_bundle_loaded"
"T1587","Develop Capabilities","false","resource-development","PRE","","attack-pattern--edadea33-549c-4ed1-9783-8f5a5853cbdf","stix_bundle_loaded"
"T1173","Dynamic Data Exchange","false","execution","Windows","","attack-pattern--edbe24e9-aec4-4994-ac75-6a6bc7f1ddd0","stix_bundle_loaded"
"T1003.003","NTDS","true","credential-access","Windows","","attack-pattern--edf91964-b26e-4b4a-9600-ccacd7d7df24","stix_bundle_loaded"
"T1686.001","Cloud Firewall","true","defense-impairment","IaaS","","attack-pattern--ee474564-64be-4b83-a958-53f238f49b01","stix_bundle_loaded"
"T1602.001","SNMP (MIB Dump)","true","collection","Network Devices","","attack-pattern--ee7ff928-801c-4f34-8a99-3df965e581a5","stix_bundle_loaded"
"T1686","Disable or Modify System Firewall","false","defense-impairment","ESXi|Linux|macOS|Network Devices|Windows","","attack-pattern--eec096b8-c207-43df-b6c1-11523861e452","stix_bundle_loaded"
"T1001.002","Steganography","true","command-and-control","Linux|macOS|Windows|ESXi","","attack-pattern--eec23884-3fa1-4d8a-ac50-6f104d51e235","stix_bundle_loaded"
"T1204.001","Malicious Link","true","execution","Linux|macOS|Windows","","attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9","stix_bundle_loaded"
"T1550.001","Application Access Token","true","lateral-movement","Containers|IaaS|Identity Provider|Office Suite|SaaS","","attack-pattern--f005e783-57d4-4837-88ad-dbe7faee1c51","stix_bundle_loaded"
"T1547.008","LSASS Driver","true","persistence|privilege-escalation","Windows","","attack-pattern--f0589bc3-a6ae-425a-a3d5-5659bfee07f4","stix_bundle_loaded"
"T1569.002","Service Execution","true","execution","Windows","","attack-pattern--f1951e8a-500e-4a26-8803-76d95c4554b4","stix_bundle_loaded"
"T1078.004","Cloud Accounts","true","stealth|persistence|privilege-escalation|initial-access","IaaS|Identity Provider|Office Suite|SaaS","","attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65","stix_bundle_loaded"
"T1480.001","Environmental Keying","true","stealth","Linux|Windows|macOS","","attack-pattern--f244b8dd-af6c-4391-a497-fc03627ce995","stix_bundle_loaded"
"T1008","Fallback Channels","false","command-and-control","ESXi|Linux|macOS|Windows","","attack-pattern--f24faf46-3b26-4dbb-98f2-63460498e433","stix_bundle_loaded"
"T1680","Local Storage Discovery","false","discovery","ESXi|IaaS|Linux|macOS|Windows","","attack-pattern--f2514ae4-4e9b-4f26-a5ba-c4ae85fe93c3","stix_bundle_loaded"
"T1564.004","NTFS File Attributes","true","stealth","Windows","","attack-pattern--f2857333-11d4-45bf-b064-2c28d8525be5","stix_bundle_loaded"
"T1558.003","Kerberoasting","true","credential-access","Windows","","attack-pattern--f2877f7f-9a4c-4251-879f-1224e3006bee","stix_bundle_loaded"
"T1096","NTFS File Attributes","false","stealth","Windows","","attack-pattern--f2d44246-91f1-478a-b6c8-1227e0ca109d","stix_bundle_loaded"
"T1003.006","DCSync","true","credential-access","Windows","","attack-pattern--f303a39a-6255-4b89-aecc-18c4d8ca7163","stix_bundle_loaded"
"T1124","System Time Discovery","false","discovery","ESXi|Linux|macOS|Network Devices|Windows","","attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077","stix_bundle_loaded"
"T1053.002","At","true","execution|persistence|privilege-escalation","Windows|Linux|macOS","","attack-pattern--f3d95a1f-bba2-44ce-9af7-37866cd63fd0","stix_bundle_loaded"
"T1035","Service Execution","false","execution","Windows","","attack-pattern--f44731de-ea9f-406d-9b83-30ecbb9b4392","stix_bundle_loaded"
"T1055.001","Dynamic-link Library Injection","true","stealth|privilege-escalation","Windows","","attack-pattern--f4599aa0-4f85-4a32-80ea-fc39dc965945","stix_bundle_loaded"
"T1086","PowerShell","false","execution","Windows","","attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0","stix_bundle_loaded"
"T1588.005","Exploits","true","resource-development","PRE","","attack-pattern--f4b843c1-7e92-4701-8fed-ce82f8be2636","stix_bundle_loaded"
"T1556","Modify Authentication Process","false","defense-impairment|persistence|credential-access","IaaS|Identity Provider|Linux|macOS|Network Devices|Office Suite|SaaS|Windows","","attack-pattern--f4c1826f-a322-41cd-9557-562100848c84","stix_bundle_loaded"
"T1546.017","Udev Rules","true","persistence|privilege-escalation","Linux","","attack-pattern--f4c3f644-ab33-433d-8648-75cc03a95792","stix_bundle_loaded"
"T1056.004","Credential API Hooking","true","collection|credential-access","Windows|Linux|macOS","","attack-pattern--f5946b5e-9408-485f-a7f7-b5efc88909b6","stix_bundle_loaded"
"T1495","Firmware Corruption","false","impact","Linux|macOS|Network Devices|Windows","","attack-pattern--f5bb433e-bdf6-4781-84bc-35e97e43be89","stix_bundle_loaded"
"T1490","Inhibit System Recovery","false","impact","Containers|ESXi|IaaS|Linux|macOS|Network Devices|Windows","","attack-pattern--f5d8eed6-48a9-4cdf-a3d7-d1ffa99c3d2a","stix_bundle_loaded"
"T1546.007","Netsh Helper DLL","true","privilege-escalation|persistence","Windows","","attack-pattern--f63fe421-b1d1-45c0-b8a7-02cd16ff2bed","stix_bundle_loaded"
"T1566.003","Spearphishing via Service","true","initial-access","Linux|macOS|Windows","","attack-pattern--f6ad61ee-65f3-4bd0-a3f5-2f0accb36317","stix_bundle_loaded"
"T1090.001","Internal Proxy","true","command-and-control","ESXi|Linux|macOS|Network Devices|Windows","","attack-pattern--f6dacc85-b37d-458e-b58d-74fc4bbf5755","stix_bundle_loaded"
"T1216","System Script Proxy Execution","false","stealth","Windows","","attack-pattern--f6fe9070-7a65-49ea-ae72-76292f42cebe","stix_bundle_loaded"
"T1094","Custom Command and Control Protocol","false","command-and-control","Linux|macOS|Windows","","attack-pattern--f72eb8a8-cd4c-461d-a814-3f862befbf00","stix_bundle_loaded"
"T1102.001","Dead Drop Resolver","true","command-and-control","ESXi|Linux|macOS|Windows","","attack-pattern--f7827069-0bf2-4764-af4f-23fae0d181b7","stix_bundle_loaded"
"T1118","InstallUtil","false","stealth|execution","Windows","","attack-pattern--f792d02f-813d-402b-86a5-ab98cb391d3b","stix_bundle_loaded"
"T1001.001","Junk Data","true","command-and-control","ESXi|Linux|macOS|Windows","","attack-pattern--f7c0689c-4dbd-489b-81be-7cb7c7079ade","stix_bundle_loaded"
"T1598.001","Spearphishing Service","true","reconnaissance","PRE","","attack-pattern--f870408c-b1cd-49c7-a5c7-0ef0fc496cc6","stix_bundle_loaded"
"T1043","Commonly Used Port","false","command-and-control","Linux|macOS|Windows","","attack-pattern--f879d51c-5476-431c-aedf-f14d207e4d1e","stix_bundle_loaded"
"T1505.006","vSphere Installation Bundles","true","persistence","ESXi","","attack-pattern--f8ba7d61-11c5-4130-bafd-7c3ff5fbf4b5","stix_bundle_loaded"
"T1552.007","Container API","true","credential-access","Containers","","attack-pattern--f8ef3a62-3f44-40a4-abca-761ab235c436","stix_bundle_loaded"
"T1584.001","Domains","true","resource-development","PRE","","attack-pattern--f9cc4d06-775f-4ee1-b401-4e2cc0da30ba","stix_bundle_loaded"
"T1505.001","SQL Stored Procedures","true","persistence","Windows|Linux","","attack-pattern--f9e9365a-9ca2-4d9c-8e7c-050d73d1101a","stix_bundle_loaded"
"T1556.004","Network Device Authentication","true","defense-impairment|persistence|credential-access","Network Devices","","attack-pattern--fa44a152-ac48-441e-a524-dd7b04b8adcd","stix_bundle_loaded"
"T1561.001","Disk Content Wipe","true","impact","Linux|macOS|Network Devices|Windows","","attack-pattern--fb640c43-aa6b-431e-a961-a279010424ac","stix_bundle_loaded"
"T1213.005","Messaging Applications","true","collection","Office Suite|SaaS","","attack-pattern--fb75213f-cfb0-40bf-a02f-3bad93d6601e","stix_bundle_loaded"
"T1048.003","Exfiltration Over Unencrypted Non-C2 Protocol","true","exfiltration","ESXi|Linux|macOS|Network Devices|Windows","","attack-pattern--fb8d023d-45be-47e9-bc51-f56bcae6435b","stix_bundle_loaded"
"T1027.015","Compression","true","stealth","Linux|macOS|Windows","","attack-pattern--fbd91bfc-75c2-4f0c-8116-3b4e722906b3","stix_bundle_loaded"
"T1574.004","Dylib Hijacking","true","stealth|execution","macOS","","attack-pattern--fc742192-19e3-466c-9eb5-964a97b29490","stix_bundle_loaded"
"T1601.002","Downgrade System Image","true","defense-impairment","Network Devices","","attack-pattern--fc74ba38-dc98-461f-8611-b3dbf9978e3d","stix_bundle_loaded"
"T1684.002","Email Spoofing","true","stealth","Linux|macOS|Office Suite|Windows","","attack-pattern--fcf5bccf-be7a-48ff-b7a7-8d6019279301","stix_bundle_loaded"
"T1078.003","Local Accounts","true","stealth|persistence|privilege-escalation|initial-access","Containers|ESXi|Linux|macOS|Network Devices|Windows","","attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2","stix_bundle_loaded"
"T1669","Wi-Fi Networks","false","initial-access","Linux|Network Devices|Windows|macOS","","attack-pattern--fde016f6-211a-41c8-a4ab-301f1e419c62","stix_bundle_loaded"
"T1211","Exploitation for Stealth","false","stealth","Linux|Windows|macOS|SaaS|IaaS","","attack-pattern--fe926152-f431-4baf-956c-4ad3cb0bf23b","stix_bundle_loaded"
"T1127","Trusted Developer Utilities Proxy Execution","false","stealth|execution","Windows","","attack-pattern--ff25900d-76d5-449b-a351-8824e62fc81b","stix_bundle_loaded"
"T1529","System Shutdown/Reboot","false","impact","ESXi|Linux|macOS|Network Devices|Windows","","attack-pattern--ff73aa03-0090-4464-83ac-f89e233c02bc","stix_bundle_loaded"
"T1218.014","MMC","true","stealth","Windows","","attack-pattern--ffbcfdb0-de22-4106-9ed3-fc23c8a01407","stix_bundle_loaded"
"T1564.010","Process Argument Spoofing","true","stealth","Windows","","attack-pattern--ffe59ad3-ad9b-4b9f-b74f-5beb3c309dc1","stix_bundle_loaded"
"T1077","Windows Admin Shares","false","lateral-movement","Windows","","attack-pattern--ffe742ed-9100-4686-9e00-c331da544787","stix_bundle_loaded"
"T1574.012","COR_PROFILER","true","stealth|execution","Windows","","attack-pattern--ffeb0780-356e-4261-b036-cfb6bd234335","stix_bundle_loaded"
"T1603","Scheduled Task/Job","false","execution|persistence","Android|iOS","","attack-pattern--00290ac5-551e-44aa-bbd8-c4b913488a6d","stix_bundle_loaded"
"T1540","Code Injection","false","persistence|privilege-escalation|defense-evasion","Android|iOS","","attack-pattern--039bc59c-ecc7-4997-b2b4-4ab728bd91aa","stix_bundle_loaded"
"T1638","Adversary-in-the-Middle","false","collection","Android|iOS","","attack-pattern--08e22979-d320-48ed-8711-e7bf94aabb13","stix_bundle_loaded"
"T1626","Abuse Elevation Control Mechanism","false","privilege-escalation","Android","","attack-pattern--08ea902d-ecb5-47ed-a453-2798057bb2d3","stix_bundle_loaded"
"T1663","Remote Access Software","false","command-and-control","Android|iOS","","attack-pattern--0b761f2b-197a-40f2-b100-8152cb957c0c","stix_bundle_loaded"
"T1454","Malicious SMS Message","false","collection","Android","","attack-pattern--0bcc4ec1-a897-49a9-a9ff-c00df1d1209d","stix_bundle_loaded"
"T1470","Obtain Device Cloud Backups","false","remote-service-effects","Android|iOS","","attack-pattern--0c71033e-401e-4b97-9309-7a7c95e43a5d","stix_bundle_loaded"
"T1630.001","Uninstall Malicious Application","true","defense-evasion","Android","","attack-pattern--0cdd66ad-26ac-4338-a764-4972a1e17ee3","stix_bundle_loaded"
